REF_AREA,Geographic area,Regional group,Indicator,Sex,Wealth Quintile,Series Name,Series Year,Reference Date,Observation Value,Lower Bound,Upper Bound,Standard Error,Country notes,Observation Status,Unit of measure,Series Type,Series Category,Series Method,Age Group of Women,Time Since First Birth,Definition,Interval
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Malaria Indicator Survey 2009-2010 (Direct),2009-2010,2006.5,80.552215,NA,NA,8.57395,NA,Included in IGME,"Deaths per 1,000 live births",Direct,MIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 1995 (Direct),1995,1992.5,152.863533,NA,NA,13.334105,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2016 (Direct),2016,2013.5,67.045291,NA,NA,6.449215,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2000-2001 (Direct),2000-2001,1997.5,178.703071,NA,NA,16.287536,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,Demographic and Health Survey 2006 (Direct),2006,2003.5,133.634566,NA,NA,9.096271,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1990.5,192.6090587,172.3863256,214.1504053,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1991.5,188.6880393,169.6859612,209.166446,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1992.5,184.3625726,166.8350106,203.2483095,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1993.5,180.4580907,163.2485321,198.7408064,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1994.5,177.3007505,160.1264415,195.2261808,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1995.5,175.1160253,158.730015,192.6726285,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1996.5,173.3791506,156.9768261,190.5221117,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1997.5,170.9925568,155.4179846,188.0061214,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1998.5,166.4946817,150.9620446,183.0864578,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,1999.5,160.8012787,145.5093098,176.9479407,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2000.5,153.6679612,139.205422,169.3665637,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2001.5,145.4707625,131.7356346,160.1269638,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2002.5,136.0742671,123.4124887,149.7682756,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2003.5,126.2392837,114.9012558,138.7624095,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2004.5,116.4031777,105.3818833,128.5690873,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2005.5,107.206792,96.64748964,118.5821512,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2006.5,99.15968765,89.20242142,110.0881908,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2007.5,92.33171478,82.66697649,102.6852777,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2008.5,86.38581908,77.2989124,96.21012138,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2009.5,81.06942844,72.2977738,90.63553202,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2010.5,75.84047632,67.23817032,85.15530692,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2011.5,70.71854106,62.46571359,79.8852515,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2012.5,66.2230707,58.14830086,75.2142896,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2013.5,61.80920306,53.88542215,70.70464566,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2014.5,58.14522017,50.05059624,67.43061977,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2015.5,54.54738061,45.86659662,64.84784019,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2016.5,50.87160764,41.74168679,62.00622257,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2017.5,48.12004994,38.14528191,60.55048183,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2018.5,45.46312489,34.96284301,59.173799699999996,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2019.5,43.25217637,32.05740672,58.18913822,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2020.5,41.39575371,29.51490142,57.41471711,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2021.5,39.57549726,27.07724127,56.83834183,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2022.5,38.20219184,25.17333093,56.44533184,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Fourth,UN IGME estimate,2023,2023.5,36.52502051,23.33645934,55.99171146,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Demographic and Health Survey 2011 (Direct),2011,2008.5,61.813645,NA,NA,7.653351,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Malaria Indicator Survey 2018-2019 (Indirect),2018-2019,2014.9,53.40126,NA,NA,13.39477,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Malaria Indicator Survey 2014-2015 (Indirect),2014-2015,2010.9,43.965194,NA,NA,11.263987,NA,Included in IGME,"Deaths per 1,000 live births",Indirect,MIS,Survey/Census with Summary Birth Histories,25 to 29 years old,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Malaria Indicator Survey 2009-2010 (Direct),2009-2010,2006.5,54.586408,NA,NA,13.091081,NA,Included in IGME,"Deaths per 1,000 live births",Direct,MIS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Demographic and Health Survey 1995 (Direct),1995,1992.5,101.066277,NA,NA,8.429451,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Demographic and Health Survey 2016 (Direct),2016,2013.5,42.454413,NA,NA,4.859764,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Demographic and Health Survey 2000-2001 (Direct),2000-2001,1997.5,141.593543,NA,NA,14.706153,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,Demographic and Health Survey 2006 (Direct),2006,2003.5,103.415666,NA,NA,8.641104,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,5
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1990.5,138.7190529,122.1369061,156.6769181,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1991.5,135.4082007,119.9390066,152.042632,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1992.5,131.9663015,117.5608276,147.5147345,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1993.5,129.5377943,115.5875436,144.7587799,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1994.5,127.6092269,113.8489942,142.4637301,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1995.5,126.2593679,112.8168078,140.5665601,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1996.5,125.1158143,111.8684135,139.4774909,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1997.5,123.5877985,111.128523,137.6161511,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1998.5,120.3193382,107.9745448,134.0399264,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,1999.5,116.1937851,104.0174846,129.39481,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2000.5,111.221421,99.55176976,123.659079,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2001.5,105.4263788,94.2933574,117.3240959,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2002.5,99.15498071,88.70203992,110.3785707,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2003.5,92.59551445,83.03440387,102.9543307,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2004.5,85.82346808,76.72266483,95.71318051,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2005.5,79.405996,70.78380409,88.84503463,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2006.5,73.56808224,65.39649846,82.58084129,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2007.5,68.25491537,60.64008804,76.93965551,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2008.5,63.5082073,56.23675138,71.58882271,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2009.5,59.31421214,52.25322878,67.24540157,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2010.5,55.29299033,48.52279726,62.84540422,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2011.5,51.53943015,44.92910433,58.83352964,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2012.5,48.3032919,41.80300158,55.34368345,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2013.5,45.11069322,38.75942668,52.04036351,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2014.5,42.69810745,36.19982131,49.98550702,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2015.5,40.29482059,33.40446934,48.13675611,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2016.5,37.79377759,30.54324646,46.37552979,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2017.5,35.85674865,28.21147794,45.39368468,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2018.5,34.02025654,25.94296184,44.64630438,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2019.5,32.49944892,23.98164882,44.11720769,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2020.5,31.171568,22.15069691,43.90142797,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2021.5,29.92293381,20.41496275,43.29382205,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2022.5,28.95476413,19.01237767,43.26077046,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Highest,UN IGME estimate,2023,2023.5,27.71527159,17.65150817,42.81826477,NA,NA,Normal value,"Deaths per 1,000 live births",NA,NA,NA,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Census 2002 (Household Deaths),2002,2002.2,146.3762,NA,NA,NA,NA,Excluded from IGME,"Deaths per 1,000 live births",Household Deaths,Census,Survey/Census with Household deaths,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,1992,186.2116329,NA,NA,16.80786278,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,1994,177.2962128,NA,NA,12.98995219,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,1996,177.7150681,NA,NA,12.45352718,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,1998,162.4447646,NA,NA,12.23216378,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2000,149.5659685,NA,NA,10.26648588,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2002,137.5755103,NA,NA,8.81802527,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2004,122.9468995,NA,NA,7.629099958,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2006,106.6122939,NA,NA,6.840459503,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2008,85.76125446,NA,NA,5.28987957,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2010,87.24071217,NA,NA,5.81354917,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2012,67.83529336,NA,NA,4.876679907,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2014,61.64633474,NA,NA,5.204734211,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,2
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey (MM adjusted) 2016 (Direct),2016,2015.5,55.94896533,NA,NA,5.480441673,NA,Included in IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey 2011 (Direct),2011,1989.5,159,NA,NA,14.4,NA,Excluded from IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,3
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey 2011 (Direct),2011,1991.5,187,NA,NA,18,NA,Excluded from IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey 2011 (Direct),2011,1992.5,170.4,NA,NA,15.7,NA,Excluded from IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,1
UGA,Uganda,NA,Under-five mortality rate,Total,Total,Demographic and Health Survey 2011 (Direct),2011,1993.5,152,NA,NA,14.5,NA,Excluded from IGME,"Deaths per 1,000 live births",Direct,DHS,Survey/Census with Full Birth Histories,NA,NA,NA,1
